,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0205,0.073,0.28,0.78,-0.124,0.165
mkt-rf,0.9931,0.012,82.743,0.0,0.969,1.017
FX Factor,-0.0009,0.002,-0.363,0.717,-0.006,0.004
