,coef,std err,t,P>|t|,[0.025,0.975]
const,0.053,0.106,0.499,0.618,-0.156,0.262
mkt-rf,0.9868,0.025,39.044,0.0,0.937,1.037
FX Factor,-0.002,0.004,-0.509,0.611,-0.01,0.006
