,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0162,0.068,-0.239,0.811,-0.15,0.117
mkt-rf,1.0075,0.011,93.032,0.0,0.986,1.029
FX Factor,0.0009,0.003,0.324,0.746,-0.004,0.006
