,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3206,0.204,-1.569,0.118,-0.723,0.082
mkt-rf,0.9902,0.018,55.289,0.0,0.955,1.025
FX Factor,0.0114,0.007,1.574,0.117,-0.003,0.026
