,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0174,0.098,0.178,0.859,-0.175,0.21
mkt-rf,0.9983,0.016,62.425,0.0,0.967,1.03
FX Factor,-0.0006,0.003,-0.196,0.845,-0.007,0.006
