,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1541,0.152,-1.015,0.311,-0.453,0.145
mkt-rf,0.9748,0.013,73.237,0.0,0.949,1.001
FX Factor,0.0051,0.005,0.947,0.344,-0.005,0.016
