,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0032,0.082,0.039,0.969,-0.157,0.164
mkt-rf,1.0009,0.013,76.788,0.0,0.975,1.027
FX Factor,-2.662e-05,0.003,-0.008,0.993,-0.006,0.006
