,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1002,0.136,-0.735,0.463,-0.369,0.168
mkt-rf,0.9741,0.012,81.588,0.0,0.951,0.998
FX Factor,0.0032,0.005,0.665,0.507,-0.006,0.013
