,coef,std err,t,P>|t|,[0.025,0.975]
const,0.102,0.075,1.354,0.177,-0.046,0.251
mkt-rf,0.9856,0.012,81.805,0.0,0.962,1.009
FX Factor,-0.004,0.003,-1.336,0.183,-0.01,0.002
