,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0207,0.06,-0.347,0.729,-0.138,0.097
mkt-rf,0.9821,0.01,100.885,0.0,0.963,1.001
FX Factor,0.0002,0.002,0.119,0.905,-0.004,0.004
