,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0902,0.061,1.483,0.139,-0.03,0.21
mkt-rf,0.9609,0.014,66.393,0.0,0.932,0.989
FX Factor,-0.0037,0.002,-1.631,0.104,-0.008,0.001
