,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0239,0.086,-0.279,0.781,-0.193,0.145
mkt-rf,1.0158,0.014,72.416,0.0,0.988,1.043
FX Factor,0.0011,0.003,0.413,0.68,-0.004,0.007
