,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0645,0.065,0.996,0.32,-0.063,0.192
mkt-rf,0.9793,0.015,63.567,0.0,0.949,1.01
FX Factor,-0.0025,0.002,-1.059,0.291,-0.007,0.002
