,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1377,0.08,-1.712,0.088,-0.296,0.021
mkt-rf,1.0182,0.013,79.223,0.0,0.993,1.044
FX Factor,0.0053,0.003,1.672,0.096,-0.001,0.012
