,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0111,0.041,-0.269,0.788,-0.093,0.07
mkt-rf,1.0009,0.007,151.469,0.0,0.988,1.014
FX Factor,0.0004,0.002,0.267,0.79,-0.003,0.004
