,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0399,0.064,-0.625,0.532,-0.165,0.086
mkt-rf,0.9997,0.01,95.991,0.0,0.979,1.02
FX Factor,0.0013,0.002,0.622,0.535,-0.003,0.005
