,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0284,0.129,-0.221,0.826,-0.282,0.226
mkt-rf,0.9888,0.011,87.489,0.0,0.966,1.011
FX Factor,0.0008,0.005,0.177,0.86,-0.008,0.01
