,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0694,0.126,0.551,0.582,-0.179,0.317
mkt-rf,0.9341,0.03,31.194,0.0,0.875,0.993
FX Factor,-0.0033,0.005,-0.703,0.483,-0.012,0.006
