,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0557,0.055,-1.007,0.315,-0.165,0.053
mkt-rf,0.9929,0.009,109.777,0.0,0.975,1.011
FX Factor,0.0016,0.002,0.903,0.368,-0.002,0.005
