,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1137,0.116,-0.978,0.329,-0.343,0.115
mkt-rf,0.9839,0.01,96.563,0.0,0.964,1.004
FX Factor,0.0038,0.004,0.922,0.358,-0.004,0.012
