,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0249,0.041,-0.615,0.539,-0.105,0.055
mkt-rf,1.004,0.006,154.838,0.0,0.991,1.017
FX Factor,0.001,0.002,0.636,0.526,-0.002,0.004
