,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0955,0.075,1.271,0.205,-0.053,0.244
mkt-rf,0.9808,0.012,81.647,0.0,0.957,1.004
FX Factor,-0.004,0.003,-1.334,0.183,-0.01,0.002
