,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0529,0.097,-0.547,0.585,-0.243,0.138
mkt-rf,1.0168,0.023,44.178,0.0,0.971,1.062
FX Factor,0.002,0.004,0.573,0.567,-0.005,0.009
