,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1447,0.148,-0.979,0.329,-0.436,0.147
mkt-rf,0.9853,0.013,76.03,0.0,0.96,1.011
FX Factor,0.0049,0.005,0.946,0.345,-0.005,0.015
