,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0633,0.101,-0.629,0.53,-0.261,0.135
mkt-rf,1.0161,0.024,42.47,0.0,0.969,1.063
FX Factor,0.0024,0.004,0.644,0.52,-0.005,0.01
