,coef,std err,t,P>|t|,[0.025,0.975]
const,0.015,0.045,0.33,0.742,-0.074,0.104
mkt-rf,0.9979,0.007,137.535,0.0,0.984,1.012
FX Factor,-0.0006,0.002,-0.312,0.755,-0.004,0.003
