,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1331,0.141,-0.946,0.345,-0.41,0.144
mkt-rf,0.9836,0.012,79.803,0.0,0.959,1.008
FX Factor,0.0045,0.005,0.901,0.369,-0.005,0.014
