,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0046,0.047,-0.098,0.922,-0.097,0.088
mkt-rf,1.0044,0.008,133.52,0.0,0.99,1.019
FX Factor,0.0004,0.002,0.189,0.85,-0.003,0.004
