,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0637,0.144,0.443,0.658,-0.219,0.347
mkt-rf,1.0127,0.034,29.638,0.0,0.945,1.08
FX Factor,-0.0019,0.005,-0.35,0.726,-0.012,0.009
