,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.013,0.067,-0.194,0.846,-0.144,0.118
mkt-rf,0.9946,0.011,93.299,0.0,0.974,1.016
FX Factor,0.0002,0.003,0.074,0.941,-0.005,0.005
