,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0848,0.207,0.41,0.682,-0.323,0.492
mkt-rf,1.02,0.018,56.25,0.0,0.984,1.056
FX Factor,-0.0027,0.007,-0.37,0.712,-0.017,0.012
