,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0956,0.061,-1.576,0.116,-0.215,0.024
mkt-rf,1.0014,0.01,100.976,0.0,0.982,1.021
FX Factor,0.0031,0.002,1.563,0.12,-0.001,0.007
