,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1767,0.178,0.994,0.321,-0.173,0.527
mkt-rf,0.9747,0.042,23.06,0.0,0.891,1.058
FX Factor,-0.0063,0.007,-0.955,0.341,-0.019,0.007
