,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0615,0.146,-0.421,0.674,-0.349,0.226
mkt-rf,1.0238,0.035,29.441,0.0,0.955,1.092
FX Factor,0.0025,0.005,0.462,0.645,-0.008,0.013
