,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0692,0.251,0.275,0.783,-0.426,0.565
mkt-rf,0.9125,0.022,41.405,0.0,0.869,0.956
FX Factor,-0.0038,0.009,-0.424,0.672,-0.021,0.014
