,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0184,0.237,0.078,0.938,-0.448,0.484
mkt-rf,0.9855,0.021,47.537,0.0,0.945,1.026
FX Factor,-0.0008,0.008,-0.102,0.919,-0.017,0.016
