,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,0.004184116446269469,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.8378158835537305,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
2,2019-01-04,-0.00624998410542806,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8562499841054281,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
3,2019-01-07,0.012578584161937014,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.857421415838063,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
4,2019-01-08,0.002070440794989241,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.8779295592050108,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
5,2019-01-09,0.008264415259734374,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8717355847402656,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
6,2019-01-10,0.002049227261922043,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.877950772738078,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
7,2019-01-11,0.004089917014344978,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.875910082985655,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
8,2019-01-14,0.004073335420669445,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8559266645793305,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
9,2019-01-15,-0.0020283666464222046,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8770283666464223,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
10,2019-01-16,0.010162601468425821,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.8648373985315742,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
11,2019-01-17,-0.008048320316670526,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8830483203166706,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
12,2019-01-18,0.0,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.875,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
13,2019-01-21,0.0,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.875,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
14,2019-01-22,-0.006085177316494295,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.8810851773164943,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
15,2019-01-23,0.004081648223254145,-0.004877354539005174,30.841,0.85,-0.8548773545390052,-0.8459183517767458,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
16,2019-01-24,-0.004065056094269542,0.0031198941078760534,30.862,0.86,-0.8568801058921239,-0.8640650560942695,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
17,2019-01-25,0.0020407851861447704,0.009364089256548969,30.708,0.87,-0.860635910743451,-0.8679592148138552,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
18,2019-01-28,0.006110041977209708,0.004385299427038136,30.779,0.87,-0.8656147005729619,-0.8638899580227903,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
19,2019-01-29,0.0,-0.00816314190556533,30.787,0.89,-0.8981631419055653,-0.89,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
20,2019-01-30,0.016194316039473314,6.745363889759659e-05,30.712,0.87,-0.8699325463611024,-0.8538056839605267,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
21,2019-02-11,-0.003984078882466976,0.007248122388437084,30.862,0.825,-0.8177518776115629,-0.828984078882467,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
22,2019-02-12,0.03,0.009345051790488945,30.79,0.838,-0.828654948209511,-0.8079999999999999,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
23,2019-02-13,-0.0038835099599893812,-0.000709085011478594,30.825,0.838,-0.8387090850114786,-0.8418835099599894,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
24,2019-02-14,0.0,-0.0001556216280770295,30.82,0.84,-0.840155621628077,-0.84,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
25,2019-02-15,0.0038986504076781157,-0.0024015728748776333,30.812,0.82,-0.8224015728748776,-0.8161013495923218,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
26,2019-02-18,0.0,0.007998187522528566,30.818,0.825,-0.8170018124774714,-0.825,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
27,2019-02-19,0.0038835099599893812,0.0006879545955742472,30.776,0.825,-0.8243120454044257,-0.8211164900400105,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
28,2019-02-20,0.0,0.011839747808610301,30.785,0.83,-0.8181602521913897,-0.83,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
29,2019-02-21,0.0038684866535402714,0.0045821850539200515,30.801,0.82,-0.8154178149460799,-0.8161315133464597,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
30,2019-02-22,-0.007707158268183353,0.0003284692566118963,30.746,0.83,-0.8296715307433881,-0.8377071582681833,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
31,2019-02-25,0.0077670199199787624,0.006588229506738985,30.733,0.83,-0.823411770493261,-0.8222329800800212,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
32,2019-02-26,0.0,5.967870115086704e-05,30.756,0.83,-0.8299403212988491,-0.83,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
33,2019-02-27,0.0,-0.00022902096965615737,30.782,0.825,-0.8252290209696561,-0.825,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
34,2019-03-04,0.005780331950683243,-0.003781826590377735,30.823,0.84,-0.8437818265903777,-0.8342196680493167,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
35,2019-03-05,0.0038314321842203517,-0.004311172466996305,30.831,0.835,-0.8393111724669963,-0.8311685678157796,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
36,2019-03-06,0.0,0.005035353419531541,30.828,0.835,-0.8299646465804684,-0.835,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
37,2019-03-07,-0.00190844057073111,-0.0043902715911279255,30.905,0.835,-0.8393902715911279,-0.8369084405707311,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
38,2019-03-08,0.0038241064217402446,-0.006781600051519288,30.895,0.82,-0.8267816000515192,-0.8161758935782597,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
39,2019-03-11,-0.013333347865513392,0.0008328921754094942,30.897,0.83,-0.8291671078245905,-0.8433333478655134,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
40,2019-03-12,0.0038610186464319803,0.00907778150502181,30.891,0.825,-0.8159222184949781,-0.821138981353568,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
41,2019-03-13,0.0,0.002899475715120614,30.896,0.82,-0.8171005242848793,-0.82,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
42,2019-03-14,-0.001923047579251803,-0.0023782088214583386,30.916,0.82,-0.8223782088214583,-0.8219230475792517,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
43,2019-03-15,0.003853505633183132,0.008753783375662794,30.849,0.805,-0.7962462166243373,-0.801146494366817,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
44,2019-03-18,0.0268714312261316,0.0070369068330859985,30.766,0.8,-0.792963093166914,-0.7731285687738685,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
45,2019-03-19,-0.0037383320175598716,-3.6135607925813495e-05,30.799,0.8,-0.8000361356079259,-0.80373833201756,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
46,2019-03-20,0.0,0.0037326923691471947,30.739,0.81,-0.8062673076308529,-0.81,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
47,2019-03-21,0.0,0.005495892241196287,30.797,0.79,-0.7845041077588037,-0.79,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
48,2019-03-22,0.001876215576919292,0.0027824467914234763,30.866,0.79,-0.7872175532085766,-0.7881237844230807,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
49,2019-03-25,-0.04681647806299108,-0.01500035614601547,30.83,0.78,-0.7950003561460155,-0.8268164780629911,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
50,2019-03-26,-0.0019646814503043886,0.007607221254930074,30.839,0.78,-0.77239277874507,-0.7819646814503044,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
51,2019-03-27,-0.013779542784496258,-0.00156261835127669,30.866,0.78,-0.7815626183512767,-0.7937795427844963,-0.0042331574131802,0.9990165051505451,0.00010320559992809883
