,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1434,0.138,-1.038,0.3,-0.415,0.129
mkt-rf,1.0421,0.033,31.715,0.0,0.977,1.107
FX Factor,0.0055,0.005,1.077,0.283,-0.005,0.016
