,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0118,0.058,-0.203,0.84,-0.127,0.103
mkt-rf,1.003,0.01,105.079,0.0,0.984,1.022
FX Factor,0.0004,0.002,0.225,0.822,-0.003,0.004
