,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0436,0.119,-0.365,0.715,-0.279,0.192
mkt-rf,0.9912,0.028,34.888,0.0,0.935,1.047
FX Factor,0.0014,0.004,0.309,0.757,-0.007,0.01
