,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0368,0.053,0.694,0.488,-0.068,0.141
mkt-rf,0.9938,0.008,117.488,0.0,0.977,1.01
FX Factor,-0.0015,0.002,-0.699,0.485,-0.006,0.003
