,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0113,0.08,-0.142,0.887,-0.169,0.146
mkt-rf,1.0014,0.013,78.372,0.0,0.976,1.027
FX Factor,0.0004,0.003,0.139,0.89,-0.006,0.007
