,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0525,0.148,0.356,0.722,-0.238,0.343
mkt-rf,0.9892,0.035,28.182,0.0,0.92,1.058
FX Factor,-0.0019,0.005,-0.348,0.728,-0.013,0.009
