,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0573,0.1,0.571,0.569,-0.141,0.255
mkt-rf,0.9968,0.016,60.741,0.0,0.964,1.029
FX Factor,-0.0019,0.003,-0.59,0.556,-0.008,0.004
