,coef,std err,t,P>|t|,[0.025,0.975]
const,0.043,0.124,0.347,0.729,-0.201,0.287
mkt-rf,0.998,0.029,33.869,0.0,0.94,1.056
FX Factor,-0.0015,0.005,-0.319,0.75,-0.01,0.008
