,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0154,0.072,0.215,0.83,-0.126,0.157
mkt-rf,0.9948,0.011,86.869,0.0,0.972,1.017
FX Factor,-0.0008,0.003,-0.267,0.79,-0.006,0.005
