,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0783,0.058,-1.345,0.18,-0.193,0.036
mkt-rf,1.012,0.009,108.815,0.0,0.994,1.03
FX Factor,0.0031,0.002,1.341,0.181,-0.001,0.008
