,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.449,0.136,-3.313,0.001,-0.716,-0.182
mkt-rf,0.9955,0.012,83.825,0.0,0.972,1.019
FX Factor,0.016,0.005,3.35,0.001,0.007,0.025
