,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0101,0.053,-0.191,0.849,-0.114,0.094
mkt-rf,0.9772,0.009,113.676,0.0,0.96,0.994
FX Factor,-0.0002,0.002,-0.134,0.894,-0.004,0.003
