,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0316,0.05,-0.638,0.524,-0.129,0.066
mkt-rf,1.0061,0.008,127.037,0.0,0.99,1.022
FX Factor,0.0013,0.002,0.66,0.51,-0.003,0.005
