,coef,std err,t,P>|t|,[0.025,0.975]
const,0.05,0.128,0.391,0.696,-0.202,0.302
mkt-rf,0.9677,0.021,46.296,0.0,0.927,1.009
FX Factor,-0.0024,0.004,-0.577,0.564,-0.011,0.006
