,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0325,0.099,0.329,0.743,-0.162,0.227
mkt-rf,0.9831,0.024,41.782,0.0,0.937,1.029
FX Factor,-0.0014,0.004,-0.376,0.707,-0.009,0.006
