,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0052,0.201,0.026,0.979,-0.39,0.401
mkt-rf,0.9849,0.018,55.954,0.0,0.95,1.02
FX Factor,-0.0004,0.007,-0.061,0.952,-0.014,0.014
