,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.067,0.05,-1.346,0.18,-0.165,0.031
mkt-rf,0.9929,0.008,122.054,0.0,0.977,1.009
FX Factor,0.002,0.002,1.228,0.221,-0.001,0.005
