,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0079,0.078,-0.102,0.919,-0.161,0.145
mkt-rf,1.0038,0.013,79.152,0.0,0.979,1.029
FX Factor,0.0004,0.003,0.141,0.888,-0.005,0.005
