,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2644,0.271,-0.975,0.331,-0.799,0.27
mkt-rf,1.0079,0.024,42.406,0.0,0.961,1.055
FX Factor,0.0096,0.01,1.007,0.315,-0.009,0.029
