,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0692,0.074,-0.929,0.354,-0.216,0.078
mkt-rf,0.9995,0.012,82.13,0.0,0.976,1.024
FX Factor,0.0022,0.002,0.93,0.353,-0.003,0.007
