,coef,std err,t,P>|t|,[0.025,0.975]
const,0.094,0.111,0.849,0.397,-0.124,0.312
mkt-rf,0.9632,0.026,36.585,0.0,0.911,1.015
FX Factor,-0.0037,0.004,-0.905,0.367,-0.012,0.004
