,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.038,0.078,-0.489,0.625,-0.191,0.115
mkt-rf,1.0097,0.013,79.438,0.0,0.985,1.035
FX Factor,0.0015,0.003,0.589,0.556,-0.003,0.006
