,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2544,0.15,1.696,0.091,-0.041,0.55
mkt-rf,1.0216,0.013,77.726,0.0,0.996,1.048
FX Factor,-0.0088,0.005,-1.656,0.099,-0.019,0.002
