,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0405,0.099,0.41,0.682,-0.154,0.235
mkt-rf,0.9905,0.023,42.167,0.0,0.944,1.037
FX Factor,-0.0015,0.004,-0.421,0.674,-0.009,0.006
