,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0115,0.065,-0.177,0.86,-0.139,0.116
mkt-rf,1.0029,0.01,96.946,0.0,0.983,1.023
FX Factor,0.0005,0.003,0.192,0.848,-0.005,0.006
