,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1001,0.217,0.461,0.645,-0.327,0.528
mkt-rf,0.9855,0.019,51.825,0.0,0.948,1.023
FX Factor,-0.0038,0.008,-0.49,0.624,-0.019,0.011
