,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1934,0.122,1.589,0.113,-0.046,0.433
mkt-rf,0.969,0.018,53.092,0.0,0.933,1.005
FX Factor,-0.0079,0.005,-1.647,0.101,-0.017,0.002
